,time,time2,year,month,photo,lightperiod,monthdn,lvl,lvl_stage,temp,total,p_event,p_day,p_total,p_lvl,p_date,b_lvl,b_timecode,barrier,b_total,b_time,barrier2,b_total2,s010,s1120,s2130,s3140,s4150,s50
23/10/2019,5,05:00:00,3,2,4,2,4,5.87,3,9.84,3,,,,,,,,,,,,,0,0,3,0,0,0
23/10/2019,6,06:00:00,3,2,4,2,4,5.87,3,9.82,5,,,,,,,,,,,,,0,0,5,0,0,0
23/10/2019,7,07:00:00,3,2,1,1,3,5.86,3,9.78,5,,,,,,,,,,,,,0,0,5,0,0,0
23/10/2019,8,08:00:00,3,2,1,1,3,5.85,3,9.74,13,,,,,,,,,,,,,0,7,6,0,0,0
23/10/2019,9,09:00:00,3,2,1,1,3,5.85,3,9.71,11,,,,,,,,,,,,,0,11,0,0,0,0
23/10/2019,10,10:00:00,3,2,2,1,3,5.85,3,9.7,8,,,,,,,,,,,,,0,8,0,0,0,0
23/10/2019,11,11:00:00,3,2,2,1,3,5.85,3,9.72,8,,,,,,,,,,,,,0,0,6,0,0,2
23/10/2019,12,12:00:00,3,2,2,1,3,5.84,3,9.72,12,,,,,,,,,,,,,0,6,6,0,0,0
23/10/2019,13,13:00:00,3,2,2,1,3,5.83,3,9.73,8,,,,,,,,,,,,,0,2,6,0,0,0
23/10/2019,14,14:00:00,3,2,2,1,3,5.83,3,9.84,7,,,,,,,,,,,,,0,0,6,0,0,1
23/10/2019,15,15:00:00,3,2,2,1,3,5.83,3,9.86,9,,,,,,,,,,,,,0,9,0,0,0,0
23/10/2019,16,16:00:00,3,2,2,1,3,5.82,3,9.87,6,,,,,,,,,,,,,0,4,2,0,0,0
23/10/2019,17,17:00:00,3,2,3,1,3,5.82,3,9.86,8,,,,,,,,,,,,,0,0,6,0,2,0
23/10/2019,18,18:00:00,3,2,3,1,3,5.81,3,9.82,16,,,,,,,,,,,,,0,16,0,0,0,0
23/10/2019,19,19:00:00,3,2,3,2,4,5.81,3,9.74,6,,,,,,,,,,,,,0,4,2,0,0,0
23/10/2019,20,20:00:00,3,2,4,2,4,5.8,3,9.63,8,,,,,,,,,,,,,0,8,0,0,0,0
23/10/2019,21,21:00:00,3,2,4,2,4,5.79,3,9.57,6,,,,,,,,,,,,,0,6,0,0,0,0
23/10/2019,22,22:00:00,3,2,4,2,4,5.79,3,9.56,3,,,,,,,,,,,,,0,3,0,0,0,0
23/10/2019,23,23:00:00,3,2,4,2,4,5.79,3,9.55,2,,,,,,,,,,,,,0,2,0,0,0,0
24/10/2019,0,00:00:00,3,2,4,2,4,5.78,3,9.5,8,,,,,,,,,,,,,0,8,0,0,0,0
24/10/2019,1,01:00:00,3,2,4,2,4,5.78,3,9.51,6,,,,,,,,,,,,,0,6,0,0,0,0
24/10/2019,2,02:00:00,3,2,4,2,4,5.77,3,9.47,7,,,,,,,,,,,,,0,7,0,0,0,0
24/10/2019,3,03:00:00,3,2,4,2,4,5.77,3,9.44,12,,,,,,,,,,,,,0,12,0,0,0,0
24/10/2019,4,04:00:00,3,2,4,2,4,5.77,3,9.41,13,,,,,,,,,,,,,0,12,0,0,1,0
24/10/2019,5,05:00:00,3,2,4,2,4,5.76,3,9.4,6,,,,,,,,,,,,,0,6,0,0,0,0
24/10/2019,6,06:00:00,3,2,4,2,4,5.76,3,9.36,6,,,,,,,,,,,,,0,6,0,0,0,0
24/10/2019,7,07:00:00,3,2,1,1,3,5.75,3,9.3,10,,,,,,,,,,,,,0,10,0,0,0,0
24/10/2019,8,08:00:00,3,2,1,1,3,5.75,3,9.32,13,,,,,,,,,,,,,0,13,0,0,0,0
24/10/2019,9,09:00:00,3,2,1,1,3,5.74,3,9.31,12,,,,,,,,,,,,,0,12,0,0,0,0
24/10/2019,10,10:00:00,3,2,2,1,3,5.74,3,9.33,14,,,,,,,,,,,,,0,12,0,0,2,0
24/10/2019,11,11:00:00,3,2,2,1,3,5.74,3,9.34,14,,,,,,,,,,,,,0,14,0,0,0,0
24/10/2019,12,12:00:00,3,2,2,1,3,5.74,3,9.37,9,,,,,,,,,,,,,0,9,0,0,0,0
24/10/2019,13,13:00:00,3,2,2,1,3,5.74,3,9.38,13,,,,,,,,,,,,,0,13,0,0,0,0
24/10/2019,14,14:00:00,3,2,2,1,3,5.73,3,9.42,5,,,,,,,,,,,,,0,3,0,0,2,0
24/10/2019,15,15:00:00,3,2,2,1,3,5.73,3,9.46,18,,,,,,,,,,,,,0,18,0,0,0,0
24/10/2019,16,16:00:00,3,2,2,1,3,5.73,3,9.49,7,,,,,,,,,,,,,0,7,0,0,0,0
24/10/2019,17,17:00:00,3,2,3,1,3,5.73,3,9.54,20,,,,,,,,,,,,,0,20,0,0,0,0
24/10/2019,18,18:00:00,3,2,3,1,3,5.73,3,9.55,10,,,,,,,,,,,,,0,8,0,0,2,0
24/10/2019,19,19:00:00,3,2,3,2,4,5.72,3,9.53,10,,,,,,,,,,,,,0,10,0,0,0,0
24/10/2019,20,20:00:00,3,2,4,2,4,5.72,3,9.52,5,,,,,,,,,,,,,0,5,0,0,0,0
24/10/2019,21,21:00:00,3,2,4,2,4,5.72,3,9.54,9,,,,,,,,,,,,,0,9,0,0,0,0
24/10/2019,22,22:00:00,3,2,4,2,4,5.72,3,9.54,4,,,,,,,,,,,,,0,4,0,0,0,0
24/10/2019,23,23:00:00,3,2,4,2,4,5.71,3,9.54,2,,,,,,,,,,,,,0,2,0,0,0,0
25/10/2019,0,00:00:00,3,2,4,2,4,5.71,3,9.54,2,,,,,,,,,,,,,0,2,0,0,0,0
25/10/2019,1,01:00:00,3,2,4,2,4,5.71,3,9.54,3,,,,,,,,,,,,,0,3,0,0,0,0
25/10/2019,2,02:00:00,3,2,4,2,4,5.7,3,9.52,6,,,,,,,,,,,,,0,6,0,0,0,0
25/10/2019,3,03:00:00,3,2,4,2,4,5.7,3,9.51,3,,,,,,,,,,,,,0,3,0,0,0,0
25/10/2019,4,04:00:00,3,2,4,2,4,5.7,3,9.47,4,,,,,,,,,,,,,0,4,0,0,0,0
25/10/2019,5,05:00:00,3,2,4,2,4,5.69,3,9.42,3,,,,,,,,,,,,,0,3,0,0,0,0
25/10/2019,6,06:00:00,3,2,4,2,4,5.69,3,9.37,2,,,,,,,,,,,,,0,2,0,0,0,0
25/10/2019,7,07:00:00,3,2,1,1,3,5.68,3,9.35,2,,,,,,,,,,,,,0,2,0,0,0,0
25/10/2019,8,08:00:00,3,2,1,1,3,5.68,3,9.33,18,,,,,,,,,,,,,0,18,0,0,0,0
25/10/2019,9,09:00:00,3,2,1,1,3,5.68,3,9.3,17,,,,,,,,,,,,,0,17,0,0,0,0
25/10/2019,10,10:00:00,3,2,2,1,3,5.68,3,9.34,12,,,,,,,,,,,,,0,12,0,0,0,0
25/10/2019,11,11:00:00,3,2,2,1,3,5.67,3,9.42,5,,,,,,,,,,,,,0,0,5,0,0,0
25/10/2019,12,12:00:00,3,2,2,1,3,5.67,3,9.5,4,,,,,,,,,,,,,0,4,0,0,0,0
25/10/2019,13,13:00:00,3,2,2,1,3,5.67,3,9.57,8,,,,,,,,,,,,,0,6,2,0,0,0
25/10/2019,14,14:00:00,3,2,2,1,3,5.68,3,9.59,7,,,,,,,,,,,,,0,4,3,0,0,0
25/10/2019,15,15:00:00,3,2,2,1,3,5.7,1,9.6,14,,,,,,,,,,,,,0,14,0,0,0,0
25/10/2019,16,16:00:00,3,2,2,1,3,5.73,1,9.62,14,,,,,,,,,,,,,0,12,0,0,1,1
25/10/2019,17,17:00:00,3,2,3,1,3,5.74,1,9.64,10,,,,,,,,,,,,,0,10,0,0,0,0
25/10/2019,18,18:00:00,3,2,3,1,3,5.75,1,9.64,10,,,,,,,,,,,,,0,10,0,0,0,0
25/10/2019,19,19:00:00,3,2,3,2,4,5.77,1,9.62,11,,,,,,,,,,,,,0,9,0,0,1,1
25/10/2019,20,20:00:00,3,2,4,2,4,5.78,1,9.62,14,,,,,,,,,,,,,0,12,0,0,2,0
25/10/2019,21,21:00:00,3,2,4,2,4,5.81,1,9.75,7,,,,,,,,,,,,,0,7,0,0,0,0
25/10/2019,22,22:00:00,3,2,4,2,4,5.84,1,10.01,4,,,,,,,,,,,,,0,0,3,0,0,1
25/10/2019,23,23:00:00,3,2,4,2,4,5.87,1,10.2,3,,,,,,,,,,,,,0,0,3,0,0,0
26/10/2019,0,00:00:00,3,2,4,2,4,5.91,1,10.33,12,,,,,,,,,,,,,0,12,0,0,0,0
26/10/2019,1,01:00:00,3,2,4,2,4,5.95,1,10.41,6,,,,,,,,,,,,,0,6,0,0,0,0
26/10/2019,2,02:00:00,3,2,4,2,4,6,1,10.35,6,,,,,,,,,,,,,0,4,0,0,2,0
26/10/2019,3,03:00:00,3,2,4,2,4,6.06,1,10.34,6,,,,,,,,,,,,,0,6,0,0,0,0
26/10/2019,4,04:00:00,3,2,4,2,4,6.14,1,10.3,6,,,,,,,,,,,,,0,6,0,0,0,0
26/10/2019,5,05:00:00,3,2,4,2,4,6.22,1,10.24,5,,,,,,,,,,,,,0,5,0,0,0,0
26/10/2019,6,06:00:00,3,2,4,2,4,6.32,1,10.12,4,,,,,,,,,,,,,0,4,0,0,0,0
26/10/2019,7,07:00:00,3,2,1,1,3,6.43,1,10,4,,,,,,,,,,,,,0,4,0,0,0,0
26/10/2019,8,08:00:00,3,2,1,1,3,6.58,1,9.89,3,,,,,,,,,,,,,0,3,0,0,0,0
26/10/2019,9,09:00:00,3,2,1,1,3,6.74,1,9.83,3,,,,,,,,,,,,,0,3,0,0,0,0
26/10/2019,10,10:00:00,3,2,2,1,3,6.89,1,9.79,3,,,,,,,,,,,,,0,0,3,0,0,0
26/10/2019,11,11:00:00,3,2,2,1,3,7.03,1,9.76,3,,,,,,,,,,,,,0,3,0,0,0,0
26/10/2019,12,12:00:00,3,2,2,1,3,7.16,1,9.71,6,,,,,,,,,,,,,0,6,0,0,0,0
26/10/2019,13,13:00:00,3,2,2,1,3,7.28,1,9.64,3,,,,,,,,,,,,,0,3,0,0,0,0
26/10/2019,14,14:00:00,3,2,2,1,3,7.37,1,9.6,8,,,,,,,,,,,,,0,8,0,0,0,0
29/10/2019,0,00:00:00,3,2,4,2,4,7.62,1,8.25,0,,,,,,,,,,,,,0,0,0,0,0,0
29/10/2019,1,01:00:00,3,2,4,2,4,7.58,1,8.18,1,,,,,,,,,,,,,0,1,0,0,0,0
29/10/2019,2,02:00:00,3,2,4,2,4,7.53,2,8.21,1,,,,,,,,,,,,,0,0,1,0,0,0
29/10/2019,3,03:00:00,3,2,4,2,4,7.49,2,8,0,,,,,,,,,,,,,0,0,0,0,0,0
29/10/2019,4,04:00:00,3,2,4,2,4,7.44,2,7.87,0,,,,,,,,,,,,,0,0,0,0,0,0
29/10/2019,5,05:00:00,3,2,4,2,4,7.38,2,7.85,1,,,,,,,,,,,,,0,0,1,0,0,0
29/10/2019,6,06:00:00,3,2,4,2,4,7.33,2,7.8,1,,,,,,,,,,,,,0,0,1,0,0,0
29/10/2019,7,07:00:00,3,2,1,1,3,7.28,2,7.76,0,,,,,,,,,,,,,0,0,0,0,0,0
29/10/2019,8,08:00:00,3,2,1,1,3,7.22,2,7.72,2,,,,,,,,,,,,,0,0,2,0,0,0
29/10/2019,9,09:00:00,3,2,1,1,3,7.2,2,7.69,2,,,,,,,,,,,,,0,0,2,0,0,0
29/10/2019,10,10:00:00,3,2,2,1,3,7.2,2,7.68,3,,,,,,,,,,,,,0,0,3,0,0,0
29/10/2019,11,11:00:00,3,2,2,1,3,7.19,2,7.66,2,,,,,,,,,,,,,0,2,0,0,0,0
29/10/2019,12,12:00:00,3,2,2,1,3,7.17,2,7.67,4,,,,,,,,,,,,,0,2,0,0,0,2
29/10/2019,13,13:00:00,3,2,2,1,3,7.13,2,7.66,3,,,,,,,,,,,,,0,3,0,0,0,0
29/10/2019,14,14:00:00,3,2,2,1,3,7.08,2,7.66,2,,,,,,,,,,,,,0,0,0,0,2,0
29/10/2019,15,15:00:00,3,2,2,1,3,7.03,2,7.67,2,,,,,,,,,,,,,0,0,0,0,2,0
29/10/2019,16,16:00:00,3,2,2,1,3,6.97,2,7.68,2,,,,,,,,,,,,,0,0,2,0,0,0
29/10/2019,17,17:00:00,3,2,3,1,3,6.92,2,7.68,2,,,,,,,,,,,,,0,2,0,0,0,0
29/10/2019,18,18:00:00,3,2,3,1,3,6.86,2,7.68,1,,,,,,,,,,,,,0,1,0,0,0,0
29/10/2019,19,19:00:00,3,2,3,2,4,6.81,2,7.68,1,,,,,,,,,,,,,0,0,1,0,0,0
29/10/2019,20,20:00:00,3,2,4,2,4,6.77,2,7.67,1,,,,,,,,,,,,,0,0,0,0,1,0
29/10/2019,21,21:00:00,3,2,4,2,4,6.73,2,7.67,1,,,,,,,,,,,,,0,0,0,0,0,1
29/10/2019,22,22:00:00,3,2,4,2,4,6.73,2,7.64,1,,,,,,,,,,,,,0,0,0,0,1,0
29/10/2019,23,23:00:00,3,2,4,2,4,6.74,2,7.63,0,,,,,,,,,,,,,0,0,0,0,0,0
30/10/2019,0,00:00:00,3,2,4,2,4,6.72,2,7.62,2,,,,,,,,,,,,,0,0,0,0,0,2
30/10/2019,1,01:00:00,3,2,4,2,4,6.69,2,7.62,1,,,,,,,,,,,,,0,0,0,0,0,1
30/10/2019,2,02:00:00,3,2,4,2,4,6.64,2,7.63,2,,,,,,,,,,,,,0,0,0,0,0,2
30/10/2019,3,03:00:00,3,2,4,2,4,6.6,2,7.6,0,,,,,,,,,,,,,0,0,0,0,0,0
30/10/2019,4,04:00:00,3,2,4,2,4,6.55,2,7.58,1,,,,,,,,,,,,,0,0,0,0,0,1
30/10/2019,5,05:00:00,3,2,4,2,4,6.5,2,7.54,1,,,,,,,,,,,,,0,0,0,1,0,0
30/10/2019,6,06:00:00,3,2,4,2,4,6.46,2,7.49,2,,,,,,,,,,,,,0,2,0,0,0,0
30/10/2019,7,07:00:00,3,2,1,1,3,6.42,2,7.44,5,,,,,,,,,,,,,0,4,0,0,0,1
30/10/2019,8,08:00:00,3,2,1,1,3,6.38,2,7.44,5,,,,,,,,,,,,,0,0,5,0,0,0
30/10/2019,9,09:00:00,3,2,1,1,3,6.35,2,7.34,3,,,,,,,,,,,,,0,3,0,0,0,0
30/10/2019,10,10:00:00,3,2,2,1,3,6.37,2,7.32,4,,,,,,,,,,,,,0,4,0,0,0,0
30/10/2019,11,11:00:00,3,2,2,1,3,6.39,2,7.33,2,,,,,,,,,,,,,0,2,0,0,0,0
30/10/2019,12,12:00:00,3,2,2,1,3,6.39,2,7.38,6,,,,,,,,,,,,,0,4,0,0,2,0
30/10/2019,13,13:00:00,3,2,2,1,3,6.36,2,7.41,5,,,,,,,,,,,,,0,3,0,0,2,0
30/10/2019,14,14:00:00,3,2,2,1,3,6.32,2,7.43,3,,,,,,,,,,,,,0,0,3,0,0,0
30/10/2019,15,15:00:00,3,2,2,1,3,6.29,2,7.45,4,,,,,,,,,,,,,0,0,4,0,0,0
30/10/2019,16,16:00:00,3,2,2,1,3,6.26,2,7.48,4,,,,,,,,,,,,,0,0,4,0,0,0
30/10/2019,17,17:00:00,3,2,3,1,3,6.23,2,7.49,3,,,,,,,,,,,,,0,2,0,0,0,1
30/10/2019,18,18:00:00,3,2,3,1,3,6.21,2,7.5,2,,,,,,,,,,,,,0,2,0,0,0,0
30/10/2019,19,19:00:00,3,2,3,2,4,6.19,2,7.52,0,,,,,,,,,,,,,0,0,0,0,0,0
30/10/2019,20,20:00:00,3,2,4,2,4,6.17,2,7.53,2,,,,,,,,,,,,,0,0,2,0,0,0
30/10/2019,21,21:00:00,3,2,4,2,4,6.16,2,7.54,2,,,,,,,,,,,,,0,1,0,1,0,0
30/10/2019,22,22:00:00,3,2,4,2,4,6.14,2,7.54,3,,,,,,,,,,,,,0,0,0,3,0,0
30/10/2019,23,23:00:00,3,2,4,2,4,6.16,2,7.57,1,,,,,,,,,,,,,0,0,0,1,0,0
31/10/2019,0,00:00:00,3,2,4,2,4,6.16,2,7.58,3,,,,,,,,,,,,,0,1,0,2,0,0
31/10/2019,1,01:00:00,3,2,4,2,4,6.14,2,7.61,3,,,,,,,,,,,,,0,3,0,0,0,0
31/10/2019,2,02:00:00,3,2,4,2,4,6.11,2,7.6,3,,,,,,,,,,,,,0,0,3,0,0,0
31/10/2019,3,03:00:00,3,2,4,2,4,6.1,2,7.6,2,,,,,,,,,,,,,0,2,0,0,0,0
31/10/2019,4,04:00:00,3,2,4,2,4,6.08,2,7.59,1,,,,,,,,,,,,,0,0,0,1,0,0
31/10/2019,5,05:00:00,3,2,4,2,4,6.06,2,7.58,1,,,,,,,,,,,,,0,0,1,0,0,0
31/10/2019,6,06:00:00,3,2,4,2,4,6.05,2,7.57,3,,,,,,,,,,,,,0,3,0,0,0,0
31/10/2019,7,07:00:00,3,2,1,1,3,6.03,2,7.54,8,,,,,,,,,,,,,0,2,0,0,4,2
31/10/2019,8,08:00:00,3,2,1,1,3,6.02,2,7.51,9,,,,,,,,,,,,,0,9,0,0,0,0
31/10/2019,9,09:00:00,3,2,1,1,3,6.01,2,7.5,4,,,,,,,,,,,,,0,4,0,0,0,0
31/10/2019,10,10:00:00,3,2,2,1,3,6,2,7.48,5,,,,,,,,,,,,,0,5,0,0,0,0
31/10/2019,11,11:00:00,3,2,2,1,3,6,2,7.5,2,,,,,,,,,,,,,0,0,2,0,0,0
31/10/2019,12,12:00:00,3,2,2,1,3,6,2,7.52,3,,,,,,,,,,,,,0,0,3,0,0,0
31/10/2019,13,13:00:00,3,2,2,1,3,5.98,2,7.55,6,,,,,,,,,,,,,0,6,0,0,0,0
31/10/2019,14,14:00:00,3,2,2,1,3,5.97,2,7.56,3,,,,,,,,,,,,,0,3,0,0,0,0
31/10/2019,15,15:00:00,3,2,2,1,3,5.95,2,7.61,6,,,,,,,,,,,,,0,6,0,0,0,0
31/10/2019,16,16:00:00,3,2,2,1,3,5.94,2,7.65,5,,,,,,,,,,,,,0,5,0,0,0,0
31/10/2019,17,17:00:00,3,2,3,1,3,5.93,2,7.71,3,,,,,,,,,,,,,0,3,0,0,0,0
31/10/2019,18,18:00:00,3,2,3,1,3,5.92,2,7.74,2,,,,,,,,,,,,,0,2,0,0,0,0
31/10/2019,19,19:00:00,3,2,3,2,4,5.91,2,7.77,3,,,,,,,,,,,,,0,3,0,0,0,0
31/10/2019,20,20:00:00,3,2,4,2,4,5.9,2,7.78,2,,,,,,,,,,,,,0,2,0,0,0,0
31/10/2019,21,21:00:00,3,2,4,2,4,5.89,2,7.82,2,,,,,,,,,,,,,0,2,0,0,0,0
31/10/2019,22,22:00:00,3,2,4,2,4,5.89,2,7.84,1,,,,,,,,,,,,,0,1,0,0,0,0
31/10/2019,23,23:00:00,3,2,4,2,4,5.88,2,7.85,2,,,,,,,,,,,,,0,0,0,0,0,2
14/11/2019,0,00:00:00,3,3,4,2,6,6.51,2,6.47,1,,,,,,,,,,,,,0,1,0,0,0,0
14/11/2019,1,01:00:00,3,3,4,2,6,6.48,2,6.45,1,,,,,,,,,,,,,0,1,0,0,0,0
14/11/2019,2,02:00:00,3,3,4,2,6,6.44,2,6.43,1,,,,,,,,,,,,,0,1,0,0,0,0
14/11/2019,3,03:00:00,3,3,4,2,6,6.4,2,6.41,1,,,,,,,,,,,,,0,1,0,0,0,0
14/11/2019,4,04:00:00,3,3,4,2,6,6.36,2,6.38,2,,,,,,,,,,,,,0,2,0,0,0,0
14/11/2019,5,05:00:00,3,3,4,2,6,6.33,2,6.35,2,,,,,,,,,,,,,0,2,0,0,0,0
14/11/2019,6,06:00:00,3,3,1,2,6,6.3,2,6.33,1,,,,,,,,,,,,,0,0,0,0,1,0
14/11/2019,7,07:00:00,3,3,1,1,5,6.28,2,6.32,1,,,,,,,,,,,,,0,1,0,0,0,0
14/11/2019,8,08:00:00,3,3,1,1,5,6.25,2,6.27,3,,,,,,,,,,,,,0,3,0,0,0,0
14/11/2019,9,09:00:00,3,3,2,1,5,6.24,2,6.23,0,,,,,,,,,,,,,0,0,0,0,0,0
14/11/2019,10,10:00:00,3,3,2,1,5,6.24,2,6.21,0,,,,,,,,,,,,,0,0,0,0,0,0
14/11/2019,11,11:00:00,3,3,2,1,5,6.25,2,6.31,8,,,,,,,,,,,,,0,8,0,0,0,0
14/11/2019,12,12:00:00,3,3,2,1,5,6.23,2,6.18,4,,,,,,,,,,,,,0,4,0,0,0,0
14/11/2019,13,13:00:00,3,3,2,1,5,6.18,2,6.14,6,,,,,,,,,,,,,0,6,0,0,0,0
14/11/2019,14,14:00:00,3,3,2,1,5,6.17,2,6.11,2,,,,,,,,,,,,,0,2,0,0,0,0
14/11/2019,15,15:00:00,3,3,3,1,5,6.16,2,6.08,2,,,,,,,,,,,,,0,2,0,0,0,0
14/11/2019,16,16:00:00,3,3,3,1,5,6.14,2,6.05,6,,,,,,,,,,,,,0,4,0,0,1,1
14/11/2019,17,17:00:00,3,3,3,2,6,6.12,2,6.05,0,,,,,,,,,,,,,0,0,0,0,0,0
14/11/2019,18,18:00:00,3,3,4,2,6,6.11,2,6.05,2,,,,,,,,,,,,,0,2,0,0,0,0
14/11/2019,19,19:00:00,3,3,4,2,6,6.09,2,6.05,3,,,,,,,,,,,,,0,3,0,0,0,0
14/11/2019,20,20:00:00,3,3,4,2,6,6.08,2,6.06,3,,,,,,,,,,,,,0,3,0,0,0,0
14/11/2019,21,21:00:00,3,3,4,2,6,6.07,2,6.06,2,,,,,,,,,,,,,0,2,0,0,0,0
14/11/2019,22,22:00:00,3,3,4,2,6,6.07,2,6.06,1,,,,,,,,,,,,,0,1,0,0,0,0
14/11/2019,23,23:00:00,3,3,4,2,6,6.07,2,6.05,0,,,,,,,,,,,,,0,0,0,0,0,0
15/11/2019,0,00:00:00,3,3,4,2,6,6.06,2,6.07,0,,,,,,,,,,,,,0,0,0,0,0,0
15/11/2019,1,01:00:00,3,3,4,2,6,6.05,2,6.09,1,,,,,,,,,,,,,0,1,0,0,0,0
15/11/2019,2,02:00:00,3,3,4,2,6,6.04,2,6.11,2,,,,,,,,,,,,,0,2,0,0,0,0
15/11/2019,3,03:00:00,3,3,4,2,6,6.04,2,6.13,3,,,,,,,,,,,,,0,3,0,0,0,0
15/11/2019,4,04:00:00,3,3,4,2,6,6.04,1,6.15,1,,,,,,,,,,,,,0,1,0,0,0,0
15/11/2019,5,05:00:00,3,3,4,2,6,6.05,1,6.2,1,,,,,,,,,,,,,0,1,0,0,0,0
15/11/2019,6,06:00:00,3,3,1,2,6,6.05,1,6.3,2,,,,,,,,,,,,,0,2,0,0,0,0
15/11/2019,7,07:00:00,3,3,1,1,5,6.05,1,6.39,2,,,,,,,,,,,,,0,1,0,0,0,1
15/11/2019,8,08:00:00,3,3,1,1,5,6.07,1,6.5,0,,,,,,,,,,,,,0,0,0,0,0,0
15/11/2019,9,09:00:00,3,3,2,1,5,6.08,1,6.69,1,,,,,,,,,,,,,0,0,0,0,1,0
15/11/2019,10,10:00:00,3,3,2,1,5,6.1,1,6.8,5,,,,,,,,,,,,,0,5,0,0,0,0
15/11/2019,11,11:00:00,3,3,2,1,5,6.12,1,6.86,3,,,,,,,,,,,,,0,2,0,0,0,1
15/11/2019,12,12:00:00,3,3,2,1,5,6.15,1,6.91,4,,,,,,,,,,,,,0,0,4,0,0,0
15/11/2019,13,13:00:00,3,3,2,1,5,6.17,1,7.03,6,,,,,,,,,,,,,0,3,3,0,0,0
15/11/2019,14,14:00:00,3,3,2,1,5,6.19,1,7.03,6,,,,,,,,,,,,,0,6,0,0,0,0
15/11/2019,15,15:00:00,3,3,3,1,5,6.23,1,7.07,4,,,,,,,,,,,,,0,4,0,0,0,0
15/11/2019,16,16:00:00,3,3,3,1,5,6.26,1,7.1,5,,,,,,,,,,,,,0,5,0,0,0,0
15/11/2019,17,17:00:00,3,3,3,2,6,6.28,1,7.15,3,,,,,,,,,,,,,0,0,3,0,0,0
15/11/2019,18,18:00:00,3,3,4,2,6,6.31,1,7.19,8,,,,,,,,,,,,,0,8,0,0,0,0
15/11/2019,19,19:00:00,3,3,4,2,6,6.34,1,7.19,6,,,,,,,,,,,,,0,6,0,0,0,0
15/11/2019,20,20:00:00,3,3,4,2,6,6.37,1,7.19,4,,,,,,,,,,,,,0,4,0,0,0,0
15/11/2019,21,21:00:00,3,3,4,2,6,6.38,1,7.17,2,,,,,,,,,,,,,0,2,0,0,0,0
15/11/2019,22,22:00:00,3,3,4,2,6,6.41,1,7.17,3,,,,,,,,,,,,,0,3,0,0,0,0
15/11/2019,23,23:00:00,3,3,4,2,6,6.45,1,7.17,2,,,,,,,,,,,,,0,2,0,0,0,0
16/11/2019,0,00:00:00,3,3,4,2,6,6.49,1,7.22,3,,,,,,,,,,,,,0,3,0,0,0,0
16/11/2019,1,01:00:00,3,3,4,2,6,6.51,1,7.27,2,,,,,,,,,,,,,0,2,0,0,0,0
16/11/2019,2,02:00:00,3,3,4,2,6,6.52,1,7.3,2,,,,,,,,,,,,,0,2,0,0,0,0
16/11/2019,3,03:00:00,3,3,4,2,6,6.53,1,7.34,0,,,,,,,,,,,,,0,0,0,0,0,0
16/11/2019,4,04:00:00,3,3,4,2,6,6.53,1,7.36,2,,,,,,,,,,,,,0,0,2,0,0,0
16/11/2019,5,05:00:00,3,3,4,2,6,6.53,1,7.38,0,,,,,,,,,,,,,0,0,0,0,0,0
16/11/2019,6,06:00:00,3,3,1,2,6,6.53,1,7.39,2,,,,,,,,,,,,,0,2,0,0,0,0
16/11/2019,7,07:00:00,3,3,1,1,5,6.53,1,7.39,2,,,,,,,,,,,,,0,0,0,0,2,0
16/11/2019,8,08:00:00,3,3,1,1,5,6.54,1,7.39,2,,,,,,,,,,,,,0,2,0,0,0,0
16/11/2019,9,09:00:00,3,3,2,1,5,6.54,1,7.39,2,,,,,,,,,,,,,0,0,0,0,0,2
16/11/2019,10,10:00:00,3,3,2,1,5,6.54,1,7.4,2,,,,,,,,,,,,,0,2,0,0,0,0
16/11/2019,11,11:00:00,3,3,2,1,5,6.55,1,7.42,1,,,,,,,,,,,,,0,0,0,0,1,0
16/11/2019,12,12:00:00,3,3,2,1,5,6.57,1,7.46,6,,,,,,,,,,,,,0,0,6,0,0,0
16/11/2019,13,13:00:00,3,3,2,1,5,6.59,1,7.49,2,,,,,,,,,,,,,0,0,0,0,0,2
16/11/2019,14,14:00:00,3,3,2,1,5,6.58,1,7.54,3,,,,,,,,,,,,,0,3,0,0,0,0
16/11/2019,15,15:00:00,3,3,3,1,5,6.58,1,7.61,2,,,,,,,,,,,,,0,2,0,0,0,0
16/11/2019,16,16:00:00,3,3,3,1,5,6.57,1,7.67,2,,,,,,,,,,,,,0,2,0,0,0,0
16/11/2019,17,17:00:00,3,3,3,2,6,6.56,1,7.71,2,,,,,,,,,,,,,0,2,0,0,0,0
16/11/2019,18,18:00:00,3,3,4,2,6,6.55,1,7.75,0,,,,,,,,,,,,,0,0,0,0,0,0
16/11/2019,19,19:00:00,3,3,4,2,6,6.55,1,7.78,2,,,,,,,,,,,,,0,0,2,0,0,0
16/11/2019,20,20:00:00,3,3,4,2,6,6.54,1,7.82,3,,,,,,,,,,,,,0,2,0,0,0,1
16/11/2019,21,21:00:00,3,3,4,2,6,6.53,1,7.83,5,,,,,,,,,,,,,0,4,0,0,1,0
16/11/2019,22,22:00:00,3,3,4,2,6,6.53,1,7.83,2,,,,,,,,,,,,,0,2,0,0,0,0
16/11/2019,23,23:00:00,3,3,4,2,6,6.53,1,7.84,2,,,,,,,,,,,,,0,2,0,0,0,0
17/11/2019,0,00:00:00,3,3,4,2,6,6.55,1,7.88,3,,,,,,,,,,,,,0,3,0,0,0,0
